0,1,output,uf,name
-42.9588888888889,-21.6980555555556,4960,MG,Maripá de Minas
-42.7322222222222,-19.7122222222222,1154,MG,Marliéria
-4.99861111111111,-22.4491666666667,1869,MG,Marmelópolis
-45.2369444444444,-19.3316666666667,9796,MG,Martinho Campos
-41.8769444444444,-20.2569444444444,3798,MG,Martins Soares
-40.7411111111111,-15.6863888888889,6970,MG,Mata Verde
-4.55972222222222,-18.4741666666667,5935,MG,Materlândia
-44.4277777777778,-19.9863888888889,9073,MG,Mateus Leme
-41.9144444444444,-18.5647222222222,3570,MG,Mathias Lobato
-43.3194444444444,-21.8691666666667,5561,MG,Matias Barbosa
-43.9219444444444,-14.8547222222222,8889,MG,Matias Cardoso
-42.3411111111111,-20.2838888888889,67,MG,Matipó
-42.8663888888889,-15.3972222222222,1053,MG,Mato Verde
-4.74805555555556,-19.5577777777778,7055,MG,Matozinhos
-4.94083333333333,-19.2225,1637,MG,Matutina
-46.2261111111111,-19.9955555555556,3511,MG,Medeiros
-41.4769444444444,-16.2225,9946,MG,Medina
-41.4047222222222,-18.6611111111111,7819,MG,Mendes Pimentel
-43.3413888888889,-21.1941666666667,311,MG,Mercês
-42.6072222222222,-19.2225,4101,MG,Mesquita
-42.5902777777778,-2.19361111111111,3843,MG,Minas Novas
-44.6038888888889,-21.6819444444444,9749,MG,Minduri
-4.83111111111111,-16.2627777777778,9106,MG,Mirabela
-42.3425,-20.8905555555556,1191,MG,Miradouro
-42.6141666666667,-21.1952777777778,9242,MG,Miraí
-44.4036111111111,-14.7411111111111,3544,MG,Miravânia
-4.71944444444444,-20.3330555555556,7210,MG,Moeda
-45.4108333333333,-19.8433333333333,1782,MG,Moema
-0.755277777777778,-18.3252777777778,9534,MG,Monjolos
-45.5411111111111,-21.7575,8126,MG,Monsenhor Paulo
-44.3655555555556,-14.4227777777778,7085,MG,Montalvânia
-48.8808333333333,-18.8705555555556,7682,MG,Monte Alegre de Minas
-42.8747222222222,-15155,8890,MG,Monte Azul
-5.03972222222222,-21.3263888888889,9790,MG,Monte Belo
-47.4986111111111,-18.7247222222222,7484,MG,Monte Carmelo
-41.2552777777778,-16.8658333333333,6624,MG,Monte Formoso
-46.9802777777778,-21.1897222222222,9861,MG,Monte Santo de Minas
-46.5725,-22.4325,6514,MG,Monte Sião
-43.8616666666667,-16735,8702,MG,Montes Claros
-42.4972222222222,-15.1719444444444,3176,MG,Montezuma
-45.3566666666667,-18.6044444444444,1356,MG,Morada Nova de Minas
-4.73583333333333,-18.5469444444444,957,MG,Morro da Garça
-43.3763888888889,-19.2155555555556,8506,MG,Morro do Pilar
-46.3605555555556,-22.6130555555556,9857,MG,Munhoz
-42.3663888888889,-21.1305555555556,7135,MG,Muriaé
-41.4383333333333,-19.8,3109,MG,Mutum
-46.5255555555556,-21.3758333333333,4973,MG,Muzambinho
-42.2486111111111,-18.4591666666667,5778,MG,Nacip Raydan
-40.3538888888889,-17.8391666666667,5647,MG,Nanuque
-42.3283333333333,-19.2302777777778,8958,MG,Naque
-46.4933333333333,-16.5041666666667,5330,MG,Natalândia
-45.5116666666667,-22.12,2656,MG,Natércia
-44.6113888888889,-21.2163888888889,1276,MG,Nazareno
-4.86361111111111,-21.2358333333333,1146,MG,Nepomuceno
-41.7536111111111,-15.3211111111111,8565,MG,Ninheira
-0.686111111111111,-18475,2045,MG,Nova Belém
-4.5375,-19.75,5595,MG,Nova Era
-43.8466666666667,-19.9855555555556,835,MG,Nova Lima
-4.21805555555556,-18.4372222222222,3290,MG,Nova Módica
-47.6747222222222,-19.1525,1889,MG,Nova Ponte
-4.53944444444444,-15.8025,893,MG,Nova Porteirinha
-46.4202777777778,-21.1261111111111,2280,MG,Nova Resende
-4.77527777777778,-19.8761111111111,1518,MG,Nova Serrana
-43.5797222222222,-19.69,5887,MG,Nova União
-41.8752777777778,-2.22361111111111,1688,MG,Novo Cruzeiro
-41.2152777777778,-17.4152777777778,7910,MG,Novo Oriente de Minas
-42.4077777777778,-16.0172222222222,898,MG,Novorizonte
-43.9372222222222,-21.8608333333333,1102,MG,Olaria
-43.5733333333333,-17.3969444444444,1962,MG,Olhos-d'Água
-45.2638888888889,-2.34555555555556,7171,MG,Olímpio Noronha
-44.8272222222222,-20.6963888888889,3541,MG,Oliveira
-43.4563888888889,-21.3388888888889,8494,MG,Oliveira Fortes
-44.8072222222222,-19.7302777777778,6664,MG,Onça de Pitangui
-42.8055555555556,-20.4305555555556,7665,MG,Oratórios
-42.21,-20.5063888888889,3804,MG,Orizânia
-43.6919444444444,-20.5208333333333,2228,MG,Ouro Branco
-5.04111111111111,-22.2830555555556,6056,MG,Ouro Fino
-43.5080555555556,-20.2875,4377,MG,Ouro Preto
-41.2697222222222,-18.0705555555556,466,MG,Ouro Verde de Minas
-42.5152777777778,-16.3644444444444,5242,MG,Padre Carvalho
-4.22611111111111,-17.0741666666667,9939,MG,Padre Paraíso
-4.56527777777778,-15.5166666666667,2978,MG,Pai Pedro
-45.5316666666667,-18.9083333333333,1402,MG,Paineiras
-45.6613888888889,-20.3705555555556,2806,MG,Pains
-43.4158333333333,-21.2891666666667,4126,MG,Paiva
-42.3141666666667,-21375,4798,MG,Palma
-40.42,-16735,2926,MG,Palmópolis
-44.7477777777778,-19.4491666666667,2114,MG,Papagaios
-44.6083333333333,-19.8602777777778,9855,MG,Pará de Minas
-46.8747222222222,-17.2222222222222,6673,MG,Paracatu
-45.7375,-21.5472222222222,2602,MG,Paraguaçu
-45.78,-22.5541666666667,1484,MG,Paraisópolis
-44.4041666666667,-19.2744444444444,6840,MG,Paraopeba
-4.77222222222222,-22.3902777777778,3843,MG,Passa Quatro
-44.4955555555556,-20.6505555555556,2078,MG,Passa Tempo
-4.69555555555556,-22.2094444444444,5328,MG,Passa Vinte
-4.63638888888889,-19.3533333333333,6189,MG,Passabém
-46.6097222222222,-20.7188888888889,5606,MG,Passos
-4.74861111111111,-16.0763888888889,4199,MG,Patis
-5.05416666666667,-18.5788888888889,4615,MG,Patos de Minas
-46.9925,-18.9438888888889,4839,MG,Patrocínio
-42.2147222222222,-21.1525,903,MG,Patrocínio do Muriaé
-42.9802777777778,-20.8741666666667,2449,MG,Paula Cândido
-4.42388888888889,-18.4275,1571,MG,Paulistas
-40.9988888888889,-17.4277777777778,771,MG,Pavão
-42.5569444444444,-18.5486111111111,8340,MG,Peçanha
-41.2972222222222,-16.0052777777778,9349,MG,Pedra Azul
-42.33,-20.5205555555556,2846,MG,Pedra Bonita
-42.7136111111111,-20.5972222222222,3955,MG,Pedra do Anta
-45.2088888888889,-20.2583333333333,7191,MG,Pedra do Indaiá
-4.4875,-20.8302777777778,7983,MG,Pedra Dourada
-45.4658333333333,-22.2427777777778,7828,MG,Pedralva
-44.3913888888889,-15.6066666666667,2096,MG,Pedras de Maria da Cruz
-47.4622222222222,-19.2277777777778,9331,MG,Pedrinópolis
-4.70972222222222,-19.6180555555556,3144,MG,Pedro Leopoldo
-43.7455555555556,-21.7063888888889,6582,MG,Pedro Teixeira
-4.62055555555556,-21.8341666666667,2258,MG,Pequeri
-44.6588888888889,-19.6327777777778,3338,MG,Pequi
-0.764722222222222,-19.9527777777778,3788,MG,Perdigão
-47.2927777777778,-19.3527777777778,8046,MG,Perdizes
-4.92472222222222,-21.0908333333333,4608,MG,Perdões
-4.36138888888889,-19.1575,3730,MG,Periquito
-41.5980555555556,-18.3569444444444,3270,MG,Pescador
-43.3227777777778,-21.5094444444444,4291,MG,Piau
-4.40916666666667,-19.7594444444444,156,MG,Piedade de Caratinga
-4.41194444444444,-20.2452777777778,9768,MG,Piedade de Ponte Nova
-44.1961111111111,-2.22416666666667,69,MG,Piedade do Rio Grande
-44.2272222222222,-20.4711111111111,6426,MG,Piedade dos Gerais
-45.7988888888889,-20.4838888888889,9410,MG,Pimenta
-42.4080555555556,-19.7275,1392,MG,Pingo d'Água
-4.98888888888889,-16.0588888888889,4994,MG,Pintópolis
-44.4825,-20.5077777777778,3064,MG,Piracema
-5.40611111111111,-19.9069444444444,1637,MG,Pirajuba
-4.53916666666667,-20.6847222222222,2838,MG,Piranga
-45.4952777777778,-22.5277777777778,4572,MG,Piranguçu
-45.5316666666667,-22.4011111111111,6724,MG,Piranguinho
-42.3455555555556,-21.6563888888889,9019,MG,Pirapetinga
-44.9419444444444,-17345,7755,MG,Pirapora
-4.52638888888889,-21.2763888888889,3672,MG,Piraúba
-44.8902777777778,-19.6827777777778,8825,MG,Pitangui
-45.9580555555556,-20.4652777777778,4151,MG,Piuí
-5.4075,-20.1377777777778,3036,MG,Planura
-45965,-21.7808333333333,9629,MG,Poço Fundo
-46.5613888888889,-21.7877777777778,8578,MG,Poços de Caldas
-41.6369444444444,-19.6197222222222,5529,MG,Pocrane
-4.76861111111111,-19.2244444444444,1659,MG,Pompéu
-42.9086111111111,-20.4163888888889,5978,MG,Ponte Nova
-4.89888888888889,-16.6305555555556,241,MG,Ponto Chique
-41.5041666666667,-16.7527777777778,4778,MG,Ponto dos Volantes
-4.52833333333333,-15.7433333333333,8634,MG,Porteirinha
-0.731666666666667,-20.6733333333333,3106,MG,Porto Firme
-41.7863888888889,-17.8066666666667,2206,MG,Poté
-45.9363888888889,-22.23,1667,MG,Pouso Alegre
-44.9725,-22.1936111111111,1095,MG,Pouso Alto
-4.74638888888889,-21.0575,8524,MG,Prados
-48.9241666666667,-19.3072222222222,9257,MG,Prata
-46.8608333333333,-20.7447222222222,7230,MG,Pratápolis
-46.3780555555556,-19.7511111111111,4447,MG,Pratinha
-43.1875,-20.7686111111111,5854,MG,Presidente Bernardes
-4725,-18.6372222222222,6689,MG,Presidente Juscelino
-43.5622222222222,-18.6144444444444,9508,MG,Presidente Kubitschek
-5.04861111111111,-2.38166666666667,1135,MG,Presidente Olegário
-4.82166666666667,-19.4819444444444,6576,MG,Prudente de Morais
-45.5572222222222,-19.2736111111111,7256,MG,Quartel Geral
-4.59277777777778,-20.74,9788,MG,Queluzita
-43.8041666666667,-19.9672222222222,6352,MG,Raposos
-4.38861111111111,-20.1019444444444,5940,MG,Raul Soares
-4.39138888888889,-21525,8907,MG,Recreio
-41.9825,-20.2188888888889,4348,MG,Reduto
-44.2375,-20.9222222222222,5688,MG,Resende Costa
-41.2552777777778,-19.3255555555556,7722,MG,Resplendor
-43.7627777777778,-21.0625,6125,MG,Ressaquinha
-45.9916666666667,-16.23,7041,MG,Riachinho
-4.54944444444444,-16.0061111111111,819,MG,Riacho dos Machados
-4.75333333333333,-19.7669444444444,720,MG,Ribeirão das Neves
-4.89527777777778,-21.1905555555556,1757,MG,Ribeirão Vermelho
-43.7894444444444,-20.0875,2955,MG,Rio Acima
-4.40916666666667,-20.2261111111111,7549,MG,Rio Casca
-40.5697222222222,-16.6083333333333,3230,MG,Rio do Prado
-42.8958333333333,-20.2447222222222,6601,MG,Rio Doce
-43.4744444444444,-20.8552777777778,1832,MG,Rio Espera
-44.3077777777778,-20.2652777777778,2551,MG,Rio Manso
-4.62527777777778,-21.4575,5157,MG,Rio Novo
-46.2472222222222,-19.1936111111111,6758,MG,Rio Paranaíba
-42.5397222222222,-15.6097222222222,1586,MG,Rio Pardo de Minas
-43.1741666666667,-19.9291666666667,4517,MG,Rio Piracicaba
-43.1791666666667,-21.2747222222222,4786,MG,Rio Pomba
-43.8277777777778,-22.0891666666667,3436,MG,Rio Preto
-4.50916666666667,-18.2936111111111,4890,MG,Rio Vermelho
-4.70972222222222,-21.0219444444444,3496,MG,Ritápolis
-4.51972222222222,-21.6297222222222,1799,MG,Rochedo de Minas
-42865,-21.2,7830,MG,Rodeiro
-5.23277777777778,-18.8825,4094,MG,Romaria
-42.5119444444444,-20.9788888888889,1473,MG,Rosário da Limeira
-42.2625,-16.4075,8261,MG,Rubelita
-40.5375,-16.3747222222222,6809,MG,Rubim
-43.8066666666667,-19.8863888888889,93,MG,Sabará
-0.731111111111111,-18.6661111111111,3979,MG,Sabinópolis
-47.44,-19.8652777777778,2066,MG,Sacramento
-42.2902777777778,-16.1702777777778,1566,MG,Salinas
-39.9469444444444,-16.0027777777778,4512,MG,Salto da Divisa
-43.4152777777778,-19.9594444444444,5082,MG,Santa Bárbara
-4.47305555555556,-19.9777777777778,5500,MG,Santa Bárbara do Leste
-4.57444444444444,-21.9591666666667,9720,MG,Santa Bárbara do Monte Verde
-43.5594444444444,-21.2461111111111,4840,MG,Santa Bárbara do Tugúrio
-44.2233333333333,-21.1197222222222,3010,MG,Santa Cruz de Minas
-41.7463888888889,-16.0983333333333,4123,MG,Santa Cruz de Salinas
-42.8138888888889,-20.2361111111111,5241,MG,Santa Cruz do Escalvado
-42.4483333333333,-18.8272222222222,3823,MG,Santa Efigênia de Minas
-45.4138888888889,-16.69,8116,MG,Santa Fé de Minas
-4.07166666666667,-16.9830555555556,2930,MG,Santa Helena de Minas
-47.5252777777778,-19.3086111111111,9832,MG,Santa Juliana
-4.5875,-19.7697222222222,2499,MG,Santa Luzia
-4.36444444444444,-20.3838888888889,3631,MG,Santa Margarida
-4.6125,-19.4494444444444,7065,MG,Santa Maria de Itabira
-4.14944444444444,-16.2488888888889,7711,MG,Santa Maria do Salto
-42.4141666666667,-18.1902777777778,1897,MG,Santa Maria do Suaçuí
-46.3366666666667,-22.0286111111111,1408,MG,Santa Rita de Caldas
-43.9147222222222,-21.5627777777778,1327,MG,Santa Rita de Ibitipoca
-4.76166666666667,-2.48277777777778,3422,MG,Santa Rita de Jacutinga
-4.46527777777778,-19.8744444444444,3292,MG,Santa Rita de Minas
-41.38,-19.3597222222222,8785,MG,Santa Rita do Itueto
-45.7033333333333,-2.36611111111111,5818,MG,Santa Rita do Sapucaí
-45.9663888888889,-19.5297222222222,8156,MG,Santa Rosa da Serra
-5.12138888888889,-18.8386111111111,5278,MG,Santa Vitória
-45.5066666666667,-21.2491666666667,4473,MG,Santana da Vargem
-42.5572222222222,-21.2872222222222,4177,MG,Santana de Cataguases
-4.70972222222222,-19.0061111111111,44,MG,Santana de Pirapama
-4.66638888888889,-21.95,2414,MG,Santana do Deserto
-4.77111111111111,-2.23472222222222,7970,MG,Santana do Garambéu
-4.96416666666667,-20.8977777777778,7248,MG,Santana do Jacaré
-41.9252777777778,-20.1075,3334,MG,Santana do Manhuaçu
-4.39638888888889,-19.3636111111111,7495,MG,Santana do Paraíso
-43.7144444444444,-2.51888888888889,4939,MG,Santana do Riacho
-43.6916666666667,-20.7877777777778,8186,MG,Santana dos Montes
-4.76611111111111,-20.9463888888889,4513,MG,Santo Antônio do Amparo
-42.8155555555556,-21.7580555555556,4805,MG,Santo Antônio do Aventureiro
-42.6086111111111,-20.3144444444444,7599,MG,Santo Antônio do Grama
-43.3066666666667,-18.4658333333333,6358,MG,Santo Antônio do Itambé
-40.1758333333333,-2.05611111111111,4800,MG,Santo Antônio do Jacinto
-45.2936111111111,-20.0872222222222,4772,MG,Santo Antônio do Monte
-42.6236111111111,-15.3394444444444,2922,MG,Santo Antônio do Retiro
-43.2538888888889,-19.2283333333333,7317,MG,Santo Antônio do Rio Abaixo
-44.2230555555556,-18.2969444444444,1482,MG,Santo Hipólito
-4.56083333333333,-21.4566666666667,521,MG,Santos Dumont
-4.90916666666667,-21.5816666666667,9936,MG,São Bento Abade
-43.9491666666667,-20625,278,MG,São Brás do Suaçuí
-4.34472222222222,-19.5269444444444,6478,MG,São Domingos das Dores
-4.44055555555556,-19865,5516,MG,São Domingos do Prata
-41.4863888888889,-18.5911111111111,9925,MG,São Félix de Minas
-44.8644444444444,-15.9486111111111,3559,MG,São Francisco
-4.77694444444444,-20.71,1191,MG,São Francisco de Paula
-49.7741666666667,-19.8627777777778,9254,MG,São Francisco de Sales
-4.3675,-20.7894444444444,2560,MG,São Francisco do Glória
-4.41777777777778,-20.9227777777778,1273,MG,São Geraldo
-42.2880555555556,-18.8361111111111,4213,MG,São Geraldo da Piedade
-41.36,-2.42777777777778,4384,MG,São Geraldo do Baixio
-4.91666666666667,-18.3383333333333,4287,MG,São Gonçalo do Abaeté
-44.8588888888889,-19.9827777777778,9773,MG,São Gonçalo do Pará
-43.3622222222222,-19.8261111111111,1465,MG,São Gonçalo do Rio Abaixo
-43.3908333333333,-2.3375,2129,MG,São Gonçalo do Rio Preto
-45.5952777777778,-21.8922222222222,1769,MG,São Gonçalo do Sapucaí
-5.04888888888889,-19.3111111111111,2644,MG,São Gotardo
-46.5055555555556,-20.6413888888889,9928,MG,São João Batista do Glória
-4.70472222222222,-16.8530555555556,9915,MG,São João da Lagoa
-45.9288888888889,-21.93,6195,MG,São João da Mata
-4.67444444444444,-15.9291666666667,8666,MG,São João da Ponte
-4.75722222222222,-14.8836111111111,2272,MG,São João das Missões
-44.2616666666667,-2.19111111111111,7829,MG,São João del Rei
-0.726388888888889,-20.3936111111111,9865,MG,São João do Manhuaçu
-4.32694444444444,-18.7213888888889,164,MG,São João do Manteninha
-4.49111111111111,-19.3386111111111,9943,MG,São João do Oriente
-44.5161111111111,-16.5419444444444,1446,MG,São João do Pacuí
-4.34777777777778,-15.3136111111111,7557,MG,São João do Paraíso
-42.7633333333333,-18.5477777777778,7964,MG,São João Evangelista
-4.51055555555556,-21.54,3724,MG,São João Nepomuceno
-44.2738888888889,-2.04916666666667,7190,MG,São Joaquim de Bicas
-46.3113888888889,-20.7180555555556,1266,MG,São José da Barra
-43.6163888888889,-19.7075,8785,MG,São José da Lapa
-4.47666666666667,-18.3244444444444,31,MG,São José da Safira
-44.5569444444444,-19.7097222222222,1337,MG,São José da Varginha
-45.5263888888889,-22.3286111111111,962,MG,São José do Alegre
-41.3894444444444,-18.4786111111111,2876,MG,São José do Divino
-42705,-19.9286111111111,7668,MG,São José do Goiabal
-42.6702777777778,-18.2752777777778,8927,MG,São José do Jacuri
-41.7447222222222,-20.0052777777778,7315,MG,São José do Mantimento
-4.88777777777778,-22.1163888888889,3323,MG,São Lourenço
-4.41055555555556,-20.7072222222222,3655,MG,São Miguel do Anta
-46.6152777777778,-21.1266666666667,7122,MG,São Pedro da União
-4.4025,-18.3658333333333,7581,MG,São Pedro do Suaçuí
-42.5238888888889,-20.1702777777778,4724,MG,São Pedro dos Ferros
-4.90277777777778,-16.3686111111111,1134,MG,São Romão
-46.3658333333333,-20.2452777777778,4331,MG,São Roque de Minas
-45.7541666666667,-22.1591666666667,2971,MG,São Sebastião da Bela Vista
-42.6363888888889,-21.0722222222222,9037,MG,São Sebastião da Vargem Alegre
-4.27527777777778,-19.4977777777778,2539,MG,São Sebastião do Anta
-42.5713888888889,-18.0844444444444,2561,MG,São Sebastião do Maranhão
-4.83833333333333,-20.2755555555556,1100,MG,São Sebastião do Oeste
-46.9913888888889,-20.9169444444444,2741,MG,São Sebastião do Paraíso
-43.1738888888889,-19.2919444444444,9798,MG,São Sebastião do Rio Preto
-44.9761111111111,-2.36,418,MG,São Sebastião do Rio Verde
-4.77694444444444,-21.7222222222222,3855,MG,São Thomé das Letras
-44.5091666666667,-20.9130555555556,6971,MG,São Tiago
-5.26472222222222,-20.7844444444444,5466,MG,São Tomás de Aquino
-44.4441666666667,-21.7125,8389,MG,São Vicente de Minas
-45.7425,-22.7477777777778,9478,MG,Sapucaí-Mirim
-42365,-18.7836111111111,9341,MG,Sardoá
-4.81138888888889,-20.0352777777778,3498,MG,Sarzedo
-42.8394444444444,-20.1091666666667,7509,MG,Sem-Peixe
-46.1766666666667,-22.5872222222222,5366,MG,Senador Amaral
-42.9455555555556,-21.8005555555556,8393,MG,Senador Cortes
-4.59666666666667,-20.9119444444444,3756,MG,Senador Firmino
-46.1788888888889,-22.1644444444444,6556,MG,Senador José Bento
-43225,-17.9466666666667,7434,MG,Senador Modestino Gonçalves
-43.3444444444444,-20.7938888888889,7828,MG,Senhora de Oliveira
-0.731388888888889,-18.8922222222222,474,MG,Senhora do Porto
-43.5825,-21.0280555555556,208,MG,Senhora dos Remédios
-42.4819444444444,-20.4738888888889,825,MG,Sericita
-4.72194444444444,-21.9091666666667,8562,MG,Seritinga
-43.17,-18.3619444444444,9945,MG,Serra Azul de Minas
-45.7958333333333,-19.4377777777778,1649,MG,Serra da Saudade
-46.6897222222222,-19.1113888888889,3573,MG,Serra do Salitre
-40.2475,-17.7825,163,MG,Serra dos Aimorés
-5.03972222222222,-21.5480555555556,233,MG,Serrania
-42.8713888888889,-15.8286111111111,5044,MG,Serranópolis de Minas
-44.51,-21.8902777777778,3739,MG,Serranos
-43.3794444444444,-18.6047222222222,8060,MG,Serro
-44.2466666666667,-19.4658333333333,8755,MG,Sete Lagoas
-42.2727777777778,-17.7255555555556,8980,MG,Setubinha
-43.2152777777778,-21.1588888888889,5111,MG,Silveirânia
-4.91833333333333,-22.0294444444444,6094,MG,Silvianópolis
-43.3119444444444,-21.9636111111111,4136,MG,Simão Pereira
-0.701388888888889,-20.1238888888889,1341,MG,Simonésia
-4.43166666666667,-19.2347222222222,8209,MG,Sobrália
-4.87833333333333,-22.06,8581,MG,Soledade de Minas
-43.2477777777778,-21.3588888888889,3452,MG,Tabuleiro
-42.2330555555556,-15.8077777777778,6623,MG,Taiobeiras
-41.6155555555556,-19.7586111111111,9348,MG,Taparuba
-46.8230555555556,-19.9222222222222,8526,MG,Tapira
-5.02027777777778,-19.8877777777778,1578,MG,Tapiraí
-43.6872222222222,-19.6697222222222,8244,MG,Taquaraçu de Minas
-4.34,-19.2808333333333,6129,MG,Tarumirim
-42.8566666666667,-20.6511111111111,7423,MG,Teixeiras
-41.5052777777778,-17.8575,7378,MG,Teófilo Otoni
-42.6444444444444,-19.5825,1906,MG,Timóteo
-44.1780555555556,-21.1102777777778,2750,MG,Tiradentes
-45.9644444444444,-2.50388888888889,9142,MG,Tiros
-0.720555555555556,-21175,107,MG,Tocantins
-5.09555555555556,-22.3705555555556,8897,MG,Tocos do Moji
-46.3719444444444,-22.7430555555556,5614,MG,Toledo
-4.35611111111111,-20.9047222222222,4245,MG,Tombos
-45.2533333333333,-21.6969444444444,670,MG,Três Corações
-45.2416666666667,-18.2063888888889,5240,MG,Três Marias
-45.5125,-21.3666666666667,5408,MG,Três Pontas
-41.6452777777778,-18.9791666666667,794,MG,Tumiritinga
-48705,-18.5922222222222,3318,MG,Tupaciguara
-42.73,-17.2855555555556,2948,MG,Turmalina
-45.7869444444444,-21.8755555555556,2913,MG,Turvolândia
-42.9427777777778,-21.12,6923,MG,Ubá
-44.7780555555556,-16.2852777777778,4525,MG,Ubaí
-4.43888888888889,-19.6352777777778,6755,MG,Ubaporanga
